Protocolo;data;hora;natureza;situacao;bairro;endereco;numero;detalhe_endereco_acidente;complemento;bairro_cruzamento;num_semaforo;sentido_via;tipo;auto;moto;ciclom;ciclista;pedestre;onibus;caminhao;viatura;outros;vitimas;vitimasfatais;acidente_verificado;tempo_clima;situacao_semaforo;sinalizacao;condicao_via;conservacao_via;ponto_controle;situacao_placa;velocidade_max_via;mao_direcao;divisao_via1;divisao_via2;divisao_via3
202326297,0;2023-11-07;09:24:00;COM VÍTIMA;FINALIZADA;BOA VIAGEM;RUA DEZ DE JULHO;481;;PROX A LOCADORA ALUGUE BRASIL;BOA VIAGEM;;;COLISÃO LATERAL;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202326322,0;2023-11-07;12:19:00;COM VÍTIMA;FINALIZADA;PORTO DA MADEIRA;AV BEBERIBE;3749;;E/F A FARMACIA MILENIO;PORTO DA MADEIRA;;;ATROPELAMENTO DE PESSOA;1,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202326325,0;2023-11-07;12:25:00;COM VÍTIMA;FINALIZADA;CORDEIRO;AV CAXANGA;1086;;EM FRENTE A IGREJA UNIVERSAL / PROX A DELICIA DAS PRAZERES;CORDEIRO;;SUBURBIO;COLISÃO LATERAL;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202326327,0;2023-11-07;12:31:00;COM VÍTIMA;FINALIZADA;ESPINHEIRO;AV JOAO DE BARROS;;;SOB O VIADUTO DA AV. JOÃO DE BARROS;ESPINHEIRO;;;COLISÃO;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202326342,0;2023-11-07;02:14:00;COM VÍTIMA;FINALIZADA;IMBIRIBEIRA;AV MARECHAL MASCARENHAS DE MORAES;7264;;PROXIMO AO AEROPORTO E A PRAÇA MINISTRO SALGADO FILHO;IMBIRIBEIRA;;;COLISÃO;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202326346,0;2023-11-07;03:38:00;COM VÍTIMA;FINALIZADA;ESPINHEIRO;RUA CONS PORTELA;621;;PROX A GALERIA CONSELHEIRO PORTELA CENTER;ESPINHEIRO;;;CHOQUE;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202326356,0;2023-11-07;05:10:00;COM VÍTIMA;FINALIZADA;IPUTINGA;AV CAXANGA;3595;;IGREJA DA CAXANGÁ / SUBWAY;IPUTINGA;;;COLISÃO TRASEIRA;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202326357,0;2023-11-07;05:21:00;COM VÍTIMA;FINALIZADA;SANTO ANTONIO;RUA FLORIANO PEIXOTO;;;E/F AO BRADESCO;SANTO ANTONIO;;;ATROPELAMENTO DE PESSOA;0,0;0,0;0,0;0,0;1,0;1,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202326358,0;2023-11-07;05:49:00;COM VÍTIMA;FINALIZADA;CORREGO DO JENIPAPO;AV NORTE MIGUEL ARRAES DE ALENCAR;9371;;PROX A ENTRADA DO CORREGO DO JENIPAPO / POSTO DESATIVADO DA AV NORTE;CORREGO DO JENIPAPO;;;COLISÃO LATERAL;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202326360,0;2023-11-07;06:35:00;COM VÍTIMA;FINALIZADA;ROSARINHO;AV NORTE MIGUEL ARRAES DE ALENCAR;;;PRAÇA DO ROSARINHO!;ROSARINHO;;;QUEDA;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;1,0;0,0;;;;;;;;;;;;;
202326361,0;2023-11-07;06:37:00;COM VÍTIMA;FINALIZADA;VASCO DA GAMA;RUA PLANALTO;123;;NA SUBIDA DO ALTO NOSSA SENHORA DE FATIMA;VASCO DA GAMA;;;COLISÃO LATERAL;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202326369,0;2023-11-07;07:20:00;COM VÍTIMA;FINALIZADA;DOIS IRMAOS;RUA DOIS IRMAOS;1020;;EM FRENTE A LAFEPE;DOIS IRMAOS;;;COLISÃO;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;2,0;0,0;;;;;;;;;;;;;
202326375,0;2023-11-07;10:05:00;COM VÍTIMA;FINALIZADA;MACAXEIRA;AV NORTE MIGUEL ARRAES DE ALENCAR;7212;;EM FRENTE AO COLÉGIO NADIR;MACAXEIRA;;SUBURBIO;COLISÃO;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;2,0;0,0;;;;;;;;;;;;;
202326376,0;2023-11-07;10:46:00;COM VÍTIMA;FINALIZADA;AGUA FRIA;AV BEBERIBE;;;EM FRENTE A DROGASIL;AGUA FRIA;;;COLISÃO;0,0;1,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202326398,0;2023-11-08;07:53:00;COM VÍTIMA;FINALIZADA;JARDIM SAO PAULO;AV RECIFE;;;NA FRENTE DA JUSTIÇA FEDERAL;JARDIM SAO PAULO;;;COLISÃO;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;2,0;0,0;;;;;;;;;;;;;
202326400,0;2023-11-08;08:00:00;COM VÍTIMA;FINALIZADA;CASA FORTE;AV DEZESSETE DE AGOSTO;;;PRÓXIMO À ESCOLA SILVA JARDIM;CASA FORTE;;;COLISÃO;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202326402,0;2023-11-08;08:25:00;COM VÍTIMA;FINALIZADA;APIPUCOS;RUA DE APIPUCOS;261;;;APIPUCOS;;;COLISÃO;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202326403,0;2023-11-08;08:28:00;COM VÍTIMA;FINALIZADA;IMBIRIBEIRA;AV MARECHAL MASCARENHAS DE MORAES;;;EM FRENTE A FLORART SENTIDO AFOGADOS / PROX AO PONTO FRIO;IMBIRIBEIRA;;;COLISÃO;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202326409,0;2023-11-08;08:47:00;COM VÍTIMA;CANCELADA;IPSEP;AV RECIFE;;;PROX. AO SAL E BRASA E O POSTO BR, SENT. BOA VIAGEM;IPSEP;;;COLISÃO LATERAL;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202326410,0;2023-11-08;08:50:00;COM VÍTIMA;FINALIZADA;DERBY;AV GOVERNADOR AGAMENON MAGALHAES;;;VIA LOCAL, EM FRENTE AO HOSPITAL MEMORIAL SÃO JOSE, SENT. OLINDA;DERBY;;;COLISÃO TRASEIRA;2,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;2,0;0,0;;;;;;;;;;;;;
202326411,0;2023-11-08;08:58:00;COM VÍTIMA;FINALIZADA;JOANA BEZERRA;AV CENTRAL;;;NO INICIO DO VIADUTO SENTIDO OLINDA / PROX ACDD;JOANA BEZERRA;;;COLISÃO;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202326423,0;2023-11-08;09:54:00;COM VÍTIMA;FINALIZADA;BOA VIAGEM;RUA RIBEIRO DE BRITO;;;PROX. A UNINASSAU E HOTEL NACIONAL;BOA VIAGEM;;;COLISÃO LATERAL;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202326424,0;2023-11-08;10:23:00;COM VÍTIMA;FINALIZADA;JARDIM SAO PAULO;AV SAO PAULO;;;PROX. A ESTAÇÃO WERNECK;JARDIM SAO PAULO;;;COLISÃO LATERAL;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202326433,0;2023-11-08;11:02:00;COM VÍTIMA;FINALIZADA;MADALENA;RUA ERNANI BRAGA;;;PROX AO CARTORIO DA MADALENA / PROX A PRAÇA PROFESSOR CALAZANHAS;MADALENA;;;COLISÃO;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202326434,0;2023-11-08;11:04:00;COM VÍTIMA;FINALIZADA;IMBIRIBEIRA;AV ENGENHEIRO ALVES DE SOUZA;101;;AO LADO DA HONDA;IMBIRIBEIRA;;;COLISÃO LATERAL;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202326435,0;2023-11-08;11:09:00;COM VÍTIMA;FINALIZADA;AFOGADOS;EST DOS REMEDIOS;1060;;;AFOGADOS;;;COLISÃO LATERAL;2,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202326453,0;2023-11-08;02:12:00;SEM VÍTIMA;FINALIZADA;BOA VIAGEM;RUA COSMORAMA;;;Centro de Saúde Prof. Djair Brindeiro;BOA VIAGEM;;;COLISÃO TRASEIRA;1,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;;;;;;;;;;;;;
202326458,0;2023-11-08;03:06:00;COM VÍTIMA;FINALIZADA;IBURA;AV DOIS RIOS;;;EM FRENTE A IGREJA DOS MORMOS;IBURA;;;COLISÃO;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202326460,0;2023-11-08;03:21:00;COM VÍTIMA;DUPLICIDADE;IBURA;AV DOIS RIOS;776;;IGREJA DOS MORMOS;IBURA;;;COLISÃO LATERAL;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202326461,0;2023-11-08;03:24:00;COM VÍTIMA;FINALIZADA;AFOGADOS;EST DOS REMEDIOS;;;;AFOGADOS;;;COLISÃO LATERAL;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202326464,0;2023-11-08;03:54:00;COM VÍTIMA;FINALIZADA;BOA VISTA;AV JOAO DE BARROS;2017;;EM FRENTE AO CORPO DE BOMBEIROS;BOA VISTA;;;COLISÃO LATERAL;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202326477,0;2023-11-08;06:16:00;COM VÍTIMA;CANCELADA;CASA FORTE;AV DEZESSETE DE AGOSTO;1484;;CPOR;CASA FORTE;;;COLISÃO LATERAL;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202326492,0;2023-11-08;08:32:00;COM VÍTIMA;CANCELADA;IBURA;AV DOIS RIOS;;RUA RIO XINGU;EM FRENTE AO POSTO DE GASOLINA;IBURA;;;COLISÃO TRANSVERSAL;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202326493,0;2023-11-08;10:12:00;COM VÍTIMA;CANCELADA;BEBERIBE;AV BEBERIBE;;;EM FRENTE AO SESC;BEBERIBE;;;COLISÃO TRANSVERSAL;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202326521,0;2023-11-09;06:39:00;COM VÍTIMA;FINALIZADA;SANTO AMARO;AV GOVERNADOR AGAMENON MAGALHAES;100;;NA FRENTE DO HOSPITAL DA RESTAURAÇÃO;SANTO AMARO;;;COLISÃO;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202326525,0;2023-11-09;07:24:00;COM VÍTIMA;FINALIZADA;CAXANGA;AV CAXANGA;;;EM FRENTE A GMAG ESTOFADOS / START AUTOMOVEIS;CAXANGA;;;COLISÃO;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202326531,0;2023-11-09;07:50:00;COM VÍTIMA;FINALIZADA;PINA;AVENIDA CELSO FURTADO (VIA MANGUE);;;PROX. AO RIO MAR;PINA;;;COLISÃO LATERAL;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202326533,0;2023-11-09;07:58:00;COM VÍTIMA;FINALIZADA;IPUTINGA;EST DO BARBALHO;761;;EM FRENTE AO DENTRAN;IPUTINGA;;;COLISÃO FRONTAL;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202326549,0;2023-11-09;10:05:00;COM VÍTIMA;FINALIZADA;IBURA;AV DOIS RIOS;;;EM FRENTE A ACADEMIA MOTIVE, PROX. AO POSTO BR;IBURA;;;COLISÃO LATERAL;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202326559,0;2023-11-09;10:56:00;COM VÍTIMA;FINALIZADA;BOA VISTA;AV CONDE DA BOA VISTA;;RUA DA UNIAO;AO LADO DO BANCO ITAU;BOA VISTA;;;COLISÃO COM CICLISTA;1,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;2,0;0,0;;;;;;;;;;;;;
202326560,0;2023-11-09;11:02:00;COM VÍTIMA;FINALIZADA;BOA VIAGEM;AV CONSELHEIRO AGUIAR;1472;;PROX A GALERIA TRADE CENTER /  PROX A PHARMAPELE E DROGASIL;BOA VIAGEM;;;COLISÃO;1,0;2,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202326576,0;2023-11-09;01:35:00;COM VÍTIMA;FINALIZADA;IBURA;RUA EMILIO MONTEIRO FONSECA;1532;;AO ALADO DA ASSEMBLEIA DE DEUS;IBURA;;;COLISÃO LATERAL;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202326593,0;2023-11-09;04:20:00;COM VÍTIMA;DUPLICIDADE;AFOGADOS;RUA SAO MIGUEL;577;;EM FRENTE AO PONTO DAS BATERIAS;AFOGADOS;;;COLISÃO COM CICLISTA;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202326594,0;2023-11-09;04:22:00;COM VÍTIMA;CANCELADA;0;AV NORTE MIGUEL ARRAES DE ALENCAR;9375;;PADARIA DO ROSARINHO;0;;;COLISÃO LATERAL;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202326595,0;2023-11-09;04:38:00;COM VÍTIMA;FINALIZADA;AFOGADOS;RUA SAO MIGUEL;553;;E/F A IGREJA DA FE DO BRASIL  VT  18 NO LOCAL;AFOGADOS;;;COLISÃO COM CICLISTA;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202326606,0;2023-11-09;05:15:00;COM VÍTIMA;FINALIZADA;SAO JOSE;RUA DO PEIXOTO;;;;SAO JOSE;;;COLISÃO;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202326607,0;2023-11-09;05:36:00;COM VÍTIMA;FINALIZADA;VARZEA;RUA VISCONDE DE BARBACENA;;RUA AGRICOLANDIA;PROX AO HOSPITAL HAPVIDA POR TRAS DA PRAÇA DE TAXI;VARZEA;;;COLISÃO LATERAL;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202326608,0;2023-11-09;05:52:00;COM VÍTIMA;FINALIZADA;ENGENHO DO MEIO;RUA ANTONIO CURADO;846;;APÓS O PRESIDIO BOM PASTOR;ENGENHO DO MEIO;;;COLISÃO LATERAL;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202326610,0;2023-11-09;06:33:00;SEM VÍTIMA;FINALIZADA;SANTO ANTONIO;AV RIO CAPIBARIBE;;;EM CIMA DA PORTE DUARTE COELHO;SANTO ANTONIO;;;COLISÃO LATERAL;0,0;0,0;0,0;0,0;0,0;1,0;0,0;1,0;0,0;0,0;0,0;;;;;;;;;;;;;
202326612,0;2023-11-09;07:43:00;COM VÍTIMA;DUPLICIDADE;SANTO AMARO;RUA DOS PALMARES;;RUA TREZE DE MAIO;;SANTO AMARO;30,0;;COLISÃO FRONTAL;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202326613,0;2023-11-09;07:53:00;COM VÍTIMA;FINALIZADA;SANTO AMARO;RUA DOS PALMARES;263;;PRÓX. AO INSS;SANTO AMARO;;;COLISÃO;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202326615,0;2023-11-09;08:20:00;COM VÍTIMA;FINALIZADA;PINA;AV ENGENHEIRO DOMINGOS FERREIRA;1187;;EM FRENTE AO POSTO SHELL;PINA;;;ATROPELAMENTO DE PESSOA;0,0;0,0;0,0;0,0;1,0;1,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202326625,0;2023-11-10;03:28:00;SEM VÍTIMA;FINALIZADA;BOA VIAGEM;RUA SA E SOUZA;;RUA BARAO DE SOUZA LEAO;EM FRENTE À ESCOLA BRIGADEIRO EDUARDO GOMES;BOA VIAGEM;159,0;CIDADE;COLISÃO TRASEIRA;1,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;;;;;;;;;;;;;
202326645,0;2023-11-10;08:57:00;COM VÍTIMA;FINALIZADA;SANTO AMARO;AV GOVERNADOR AGAMENON MAGALHAES;;;EM FRENTE A FÁBRICA TACARUNA ( SENTIDO CIDADE );SANTO AMARO;;SUBURBIO;COLISÃO LATERAL;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202326676,0;2023-11-10;02:51:00;COM VÍTIMA;FINALIZADA;PARNAMIRIM;RUA SEBASTIAO ALVES;273;;E/F AO  FAACA  BOTECO  E PARRILLA;PARNAMIRIM;;;COLISÃO FRONTAL;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202326679,0;2023-11-10;02:59:00;COM VÍTIMA;FINALIZADA;ENCRUZILHADA;RUA CONS PORTELA;250;;BANCO ITAU DA ENCRUZILHADA;ENCRUZILHADA;;;COLISÃO LATERAL;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202326685,0;2023-11-10;04:21:00;COM VÍTIMA;FINALIZADA;IBURA;AV DOIS RIOS;307;;BANCA DE JOGO CAMINHO DA SORTE;IBURA;;;COLISÃO LATERAL;0,0;1,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202326686,0;2023-11-10;04:21:00;COM VÍTIMA;FINALIZADA;SANTO AMARO;AV MARIO MELO;882;;ESCOLA SILVIO RABELO;SANTO AMARO;;;COLISÃO LATERAL;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202326700,0;2023-11-10;05:51:00;COM VÍTIMA;CANCELADA;IBURA;AV DOIS RIOS;;;E/F AO POSTO SHEL;IBURA;;;COLISÃO TRASEIRA;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202326718,0;2023-11-10;06:55:00;COM VÍTIMA;FINALIZADA;ARRUDA;RUA RAMIZ GALVAO;;;PROX AO ESTÁDIO DO SANTA CRUZ;ARRUDA;;;COLISÃO FRONTAL;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202326719,0;2023-11-10;07:09:00;COM VÍTIMA;FINALIZADA;BAIRRO DO RECIFE;RUA DO BRUM;;;EM FRENTE AO TRF;BAIRRO DO RECIFE;;;COLISÃO TRANSVERSAL;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202326720,0;2023-11-10;07:20:00;COM VÍTIMA;FINALIZADA;JARDIM SAO PAULO;AV SAO PAULO;;;EM FRENTE AO MINI SHOPPING;JARDIM SAO PAULO;;;COLISÃO TRASEIRA;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202326722,0;2023-11-10;07:37:00;COM VÍTIMA;CANCELADA;ENGENHO DO MEIO;RUA ANTONIO CURADO;194;;COM A RUA MANOEL  CORTE  REAL;ENGENHO DO MEIO;;;COLISÃO TRANSVERSAL;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202326725,0;2023-11-10;07:53:00;COM VÍTIMA;CANCELADA;TORROES;AV ENGENHEIRO ABDIAS DE CARVALHO;;;APÓS O POSTO SHELL , SENTIDO BR 232;TORROES;;;ATROPELAMENTO DE PESSOA;1,0;0,0;0,0;0,0;2,0;0,0;0,0;0,0;0,0;2,0;0,0;;;;;;;;;;;;;
202326738,0;2023-11-11;01:26:00;COM VÍTIMA;FINALIZADA;CORDEIRO;AV CAXANGA;;RUA CLAUDIO BROTHERHOOD;DEFRONTE AO PARQUE DE EXPOSIÇÃO DE ANIMAIS DO CORDEIRO - SENTIDO CIDADE;CORDEIRO;;CIDADE;COLISÃO;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;2,0;0,0;;;;;;;;;;;;;
202326743,0;2023-11-11;03:51:00;COM VÍTIMA;FINALIZADA;MADALENA;RUA REAL DA TORRE;;;PRÓXIMO A RUA JOSÉ OSÓRIO;MADALENA;;;COLISÃO TRANSVERSAL;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;2,0;0,0;;;;;;;;;;;;;
202326754,0;2023-11-11;05:42:00;COM VÍTIMA;FINALIZADA;AFOGADOS;RUA PROFESSOR AUGUSTO WANDERLEY FILHO;;;COM A RUA MOCOTOLOMBÓ;AFOGADOS;;;COLISÃO;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;2,0;0,0;;;;;;;;;;;;;
202326795,0;2023-11-11;11:27:00;COM VÍTIMA;FINALIZADA;BOA VIAGEM;RUA ANTONIO FALCAO;;;PROX A SONHARES COLCHÕES E ASSESSÓRIOS,  PROX  A VILMA  AUTO CENTER,   PROX A ESTAÇÃO ANTONIO FALCÃO;BOA VIAGEM;;;COLISÃO LATERAL;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202326807,0;2023-11-11;02:11:00;COM VÍTIMA;FINALIZADA;CAXANGA;RUA ELIZEU CAVALCANTE;;;PROX A ENTRADA DA ESTAÇAO DO BRT NO SEMFORO 265;CAXANGA;;;COLISÃO COM CICLISTA;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202326808,0;2023-11-11;02:39:00;COM VÍTIMA;FINALIZADA;AFOGADOS;TRV SAO MIGUEL;176;;EM FRENTE AO SHOPPING SAO MIGUEL CENTER;AFOGADOS;;;COLISÃO TRASEIRA;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202326809,0;2023-11-11;02:45:00;COM VÍTIMA;FINALIZADA;CASA FORTE;AV DEZESSETE DE AGOSTO;;;E/F AO BAR CHEF;CASA FORTE;;;COLISÃO LATERAL;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202326812,0;2023-11-11;03:06:00;COM VÍTIMA;FINALIZADA;BOA VIAGEM;RUA ANTONIO FALCAO;;RUA FRANCISCO DA CUNHA;EM FRENTE A FARMACIA DROGASIL;BOA VIAGEM;;;COLISÃO TRASEIRA;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;2,0;0,0;;;;;;;;;;;;;
202326813,0;2023-11-11;03:08:00;COM VÍTIMA;FINALIZADA;ILHA DO RETIRO;EST DOS REMEDIOS;1355;;E/F A VIA TOTAL PNEUS  AO RESTAURANTE  PONTO DO GAUCHO;ILHA DO RETIRO;1355,0;;COLISÃO LATERAL;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202326823,0;2023-11-11;04:39:00;COM VÍTIMA;FINALIZADA;SAO JOSE;AV SUL;;;PROX AO POSTO BR  EM BAIXO DO VIADUTO CAPITÃO TEMUDO;SAO JOSE;;SUBURBIO;COLISÃO FRONTAL;0,0;0,0;0,0;0,0;0,0;2,0;0,0;0,0;0,0;2,0;0,0;;;;;;;;;;;;;
202326830,0;2023-11-11;05:05:00;COM VÍTIMA;FINALIZADA;PRADO;RUA JOAO IVO DA SILVA;;;PROX A LOJA ELETRO TEC;PRADO;;;COLISÃO TRASEIRA;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202326831,0;2023-11-11;05:08:00;COM VÍTIMA;FINALIZADA;CORDEIRO;RUA CLAUDIO BROTHERHOOD;887;PRC DR JOSE VILELA;AO LADO DA OFICINA DO MADSON;CORDEIRO;;;COLISÃO LATERAL;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202326832,0;2023-11-11;05:09:00;COM VÍTIMA;FINALIZADA;IMBIRIBEIRA;AV MARECHAL MASCARENHAS DE MORAES;3175;RUA MURITIBA;PRÓXIMO A FERREIRA COSTA;IMBIRIBEIRA;;CIDADE;COLISÃO TRASEIRA;4,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;2,0;0,0;;;;;;;;;;;;;
202326833,0;2023-11-11;05:11:00;COM VÍTIMA;FINALIZADA;IMBIRIBEIRA;RUA JOSE DA SILVA LUCENA;497;;PROXA FERREIRA COSTA;IMBIRIBEIRA;;;COLISÃO LATERAL;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202326834,0;2023-11-11;05:37:00;COM VÍTIMA;FINALIZADA;PORTO DA MADEIRA;AV BEBERIBE;;;PROX AO POSTO BC E A GALERIA CAJUEIRO;PORTO DA MADEIRA;;;QUEDA;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202326836,0;2023-11-11;05:53:00;COM VÍTIMA;FINALIZADA;SAN MARTIN;AV ENGENHEIRO ABDIAS DE CARVALHO;;;PROX AO ATACAREJO  E/F AO COMPAZ;SAN MARTIN;;;COLISÃO LATERAL;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202326837,0;2023-11-11;05:54:00;COM VÍTIMA;FINALIZADA;JAQUEIRA;AV RUI BARBOSA;;;NA ESQUINA DA ACADEMIA LAITE;JAQUEIRA;;;COLISÃO FRONTAL;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
